   0.0000 0.0000e+00
   0.2500 3.8964e+05
   0.5000 7.5054e+05
   0.7500 1.0815e+06
   1.0000 1.3744e+06
   1.2500 1.6235e+06
   1.5000 1.8264e+06
   1.7500 1.9832e+06
   2.0000 2.0961e+06
   2.2500 2.1681e+06
   2.5000 2.2030e+06
   2.7500 2.2056e+06
   3.0000 2.1810e+06
   3.2500 2.1338e+06
   3.5000 2.0684e+06
   3.7500 1.9891e+06
   4.0000 1.8996e+06
   4.2500 1.8030e+06
   4.5000 1.7025e+06
   4.7500 1.6004e+06
   5.0000 1.4989e+06
   5.2500 1.3994e+06
   5.5000 1.3030e+06
   5.7500 1.2106e+06
   6.0000 1.1228e+06
   6.2500 1.0399e+06
   6.5000 9.6202e+05
   6.7500 8.8927e+05
   7.0000 8.2154e+05
   7.2500 7.5869e+05
   7.5000 7.0050e+05
   7.7500 6.4674e+05
   8.0000 5.9716e+05
   8.2500 5.5148e+05
   8.5000 5.0944e+05
   8.7500 4.7078e+05
   9.0000 4.3525e+05
   9.2500 4.0259e+05
   9.5000 3.7258e+05
   9.7500 3.4500e+05
   10.0000 3.1966e+05
   10.2500 2.9636e+05
   10.5000 2.7493e+05
   10.7500 2.5522e+05
   11.0000 2.3708e+05
   11.2500 2.2039e+05
   11.5000 2.0502e+05
   11.7500 1.9086e+05
   12.0000 1.7780e+05
   12.2500 1.6575e+05
   12.5000 1.5462e+05
   12.7500 1.4432e+05
   13.0000 1.3481e+05
   13.2500 1.2600e+05
   13.5000 1.1784e+05
   13.7500 1.1028e+05
   14.0000 1.0327e+05
   14.2500 9.6770e+04
   14.5000 9.0737e+04
   14.7500 8.5133e+04
   15.0000 7.9925e+04
   15.2500 7.5081e+04
   15.5000 7.0572e+04
   15.7500 6.6372e+04
   16.0000 6.2458e+04
   16.2500 5.8808e+04
   16.5000 5.5402e+04
   16.7500 5.2221e+04
   17.0000 4.9249e+04
   17.2500 4.6471e+04
   17.5000 4.3872e+04
   17.7500 4.1440e+04
   18.0000 3.9163e+04
   18.2500 3.7029e+04
   18.5000 3.5028e+04
   18.7500 3.3150e+04
   19.0000 3.1388e+04
   19.2500 2.9734e+04
   19.5000 2.8179e+04
   19.7500 2.6717e+04
   20.0000 2.5342e+04
   20.2500 2.4048e+04
   20.5000 2.2830e+04
   20.7500 2.1682e+04
   21.0000 2.0601e+04
   21.2500 1.9581e+04
   21.5000 1.8619e+04
