   0.0000 0.0000e+00
   0.2500 4.0630e+05
   0.5000 7.8280e+05
   0.7500 1.1283e+06
   1.0000 1.4345e+06
   1.2500 1.6953e+06
   1.5000 1.9082e+06
   1.7500 2.0734e+06
   2.0000 2.1932e+06
   2.2500 2.2706e+06
   2.5000 2.3096e+06
   2.7500 2.3150e+06
   3.0000 2.2919e+06
   3.2500 2.2450e+06
   3.5000 2.1789e+06
   3.7500 2.0980e+06
   4.0000 2.0062e+06
   4.2500 1.9068e+06
   4.5000 1.8030e+06
   4.7500 1.6973e+06
   5.0000 1.5917e+06
   5.2500 1.4880e+06
   5.5000 1.3874e+06
   5.7500 1.2907e+06
   6.0000 1.1987e+06
   6.2500 1.1116e+06
   6.5000 1.0298e+06
   6.7500 9.5308e+05
   7.0000 8.8159e+05
   7.2500 8.1515e+05
   7.5000 7.5356e+05
   7.7500 6.9659e+05
   8.0000 6.4397e+05
   8.2500 5.9542e+05
   8.5000 5.5068e+05
   8.7500 5.0948e+05
   9.0000 4.7155e+05
   9.2500 4.3665e+05
   9.5000 4.0455e+05
   9.7500 3.7503e+05
  10.0000 3.4786e+05
  10.2500 3.2285e+05
  10.5000 2.9982e+05
  10.7500 2.7862e+05
  11.0000 2.5910e+05
  11.2500 2.4111e+05
  11.5000 2.2453e+05
  11.7500 2.0924e+05
  12.0000 1.9513e+05
  12.2500 1.8209e+05
  12.5000 1.7002e+05
  12.7500 1.5886e+05
  13.0000 1.4852e+05
  13.2500 1.3895e+05
  13.5000 1.3008e+05
  13.7500 1.2185e+05
  14.0000 1.1422e+05
  14.2500 1.0713e+05
  14.5000 1.0055e+05
  14.7500 9.4435e+04
  15.0000 8.8744e+04
  15.2500 8.3444e+04
  15.5000 7.8506e+04
  15.7500 7.3902e+04
  16.0000 6.9606e+04
  16.2500 6.5597e+04
  16.5000 6.1851e+04
  16.7500 5.8351e+04
  17.0000 5.5077e+04
  17.2500 5.2014e+04
  17.5000 4.9146e+04
  17.7500 4.6460e+04
  18.0000 4.3943e+04
  18.2500 4.1583e+04
  18.5000 3.9368e+04
  18.7500 3.7289e+04
  19.0000 3.5337e+04
  19.2500 3.3502e+04
  19.5000 3.1776e+04
  19.7500 3.0153e+04
  20.0000 2.8625e+04
  20.2500 2.7186e+04
  20.5000 2.5831e+04
  20.7500 2.4553e+04
  21.0000 2.3348e+04
  21.2500 2.2210e+04
  21.5000 2.1137e+04
  21.7500 2.0123e+04
  22.0000 1.9166e+04
  22.2500 1.8260e+04
  22.5000 1.7404e+04
  22.7500 1.6594e+04
  23.0000 1.5827e+04
  23.2500 1.5101e+04
  23.5000 1.4414e+04
  23.7500 1.3762e+04
  24.0000 1.3144e+04
  24.2500 1.2558e+04
  24.5000 1.2002e+04
  24.7500 1.1475e+04
  25.0000 1.0974e+04
  25.2500 1.0498e+04
  25.5000 1.0046e+04
  25.7500 9.6161e+03
  26.0000 9.2075e+03
  26.2500 8.8189e+03
  26.5000 8.4492e+03
  26.7500 8.0973e+03
  27.0000 7.7623e+03
  27.2500 7.4432e+03
  27.5000 7.1391e+03
  27.7500 6.8494e+03
  28.0000 6.5731e+03
  28.2500 6.3097e+03
  28.5000 6.0584e+03
  28.7500 5.8186e+03
  29.0000 5.5897e+03
  29.2500 5.3711e+03
  29.5000 5.1625e+03
  29.7500 4.9631e+03
  30.0000 4.7726e+03
  30.2500 4.5906e+03
  30.5000 4.4165e+03
  30.7500 4.2501e+03
  31.0000 4.0909e+03
  31.2500 3.9386e+03
  31.5000 3.7928e+03
  31.7500 3.6533e+03
  32.0000 3.5197e+03
  32.2500 3.3918e+03
  32.5000 3.2692e+03
  32.7500 3.1518e+03
  33.0000 3.0393e+03
  33.2500 2.9314e+03
  33.5000 2.8278e+03
  33.7500 2.7285e+03
  34.0000 2.6332e+03
  34.2500 2.5416e+03
  34.5000 2.4537e+03
  34.7500 2.3693e+03
  35.0000 2.2882e+03
  35.2500 2.2102e+03
  35.5000 2.1354e+03
  35.7500 2.0634e+03
  36.0000 1.9942e+03
  36.2500 1.9277e+03
  36.5000 1.8637e+03
  36.7500 1.8021e+03
  37.0000 1.7429e+03
  37.2500 1.6859e+03
  37.5000 1.6311e+03
  37.7500 1.5783e+03
  38.0000 1.5275e+03
  38.2500 1.4785e+03
  38.5000 1.4314e+03
  38.7500 1.3860e+03
  39.0000 1.3423e+03
  39.2500 1.3001e+03
  39.5000 1.2595e+03
  39.7500 1.2204e+03
  40.0000 1.1826e+03
  40.2500 1.1462e+03
  40.5000 1.1112e+03
  40.7500 1.0773e+03
  41.0000 1.0447e+03
  41.2500 1.0131e+03
  41.5000 9.8272e+02
  41.7500 9.5333e+02
  42.0000 9.2496e+02
  42.2500 8.9755e+02
  42.5000 8.7107e+02
  42.7500 8.4549e+02
  43.0000 8.2077e+02
  43.2500 7.9688e+02
  43.5000 7.7379e+02
  43.7500 7.5147e+02
  44.0000 7.2988e+02
  44.2500 7.0901e+02
  44.5000 6.8882e+02
  44.7500 6.6929e+02
  45.0000 6.5040e+02
  45.2500 6.3212e+02
  45.5000 6.1443e+02
  45.7500 5.9731e+02
  46.0000 5.8074e+02
  46.2500 5.6470e+02
  46.5000 5.4916e+02
  46.7500 5.3412e+02
  47.0000 5.1955e+02
  47.2500 5.0544e+02
  47.5000 4.9177e+02
  47.7500 4.7852e+02
  48.0000 4.6569e+02
  48.2500 4.5325e+02
  48.5000 4.4119e+02
  48.7500 4.2951e+02
  49.0000 4.1818e+02
  49.2500 4.0719e+02
  49.5000 3.9654e+02
  49.7500 3.8621e+02
  50.0000 3.7619e+02
  50.2500 3.6647e+02
  50.5000 3.5704e+02
  50.7500 3.4788e+02
  51.0000 3.3900e+02
  51.2500 3.3037e+02
  51.5000 3.2200e+02
  51.7500 3.1387e+02
  52.0000 3.0597e+02
  52.2500 2.9831e+02
  52.5000 2.9086e+02
  52.7500 2.8362e+02
  53.0000 2.7660e+02
  53.2500 2.6977e+02
  53.5000 2.6314e+02
  53.7500 2.5669e+02
  54.0000 2.5042e+02
  54.2500 2.4433e+02
  54.5000 2.3841e+02
  54.7500 2.3266e+02
  55.0000 2.2706e+02
  55.2500 2.2162e+02
  55.5000 2.1632e+02
  55.7500 2.1118e+02
  56.0000 2.0617e+02
  56.2500 2.0130e+02
  56.5000 1.9656e+02
  56.7500 1.9195e+02
  57.0000 1.8746e+02
  57.2500 1.8309e+02
  57.5000 1.7884e+02
  57.7500 1.7471e+02
  58.0000 1.7068e+02
  58.2500 1.6676e+02
  58.5000 1.6294e+02
  58.7500 1.5922e+02
  59.0000 1.5560e+02
  59.2500 1.5208e+02
  59.5000 1.4865e+02
  59.7500 1.4530e+02
  60.0000 1.4204e+02
