   0.0000 0.0000e+00
   0.2500 4.1451e+05
   0.5000 7.9875e+05
   0.7500 1.1514e+06
   1.0000 1.4642e+06
   1.2500 1.7309e+06
   1.5000 1.9488e+06
   1.7500 2.1182e+06
   2.0000 2.2413e+06
   2.2500 2.3213e+06
   2.5000 2.3623e+06
   2.7500 2.3693e+06
   3.0000 2.3471e+06
   3.2500 2.3005e+06
   3.5000 2.2342e+06
   3.7500 2.1526e+06
   4.0000 2.0596e+06
   4.2500 1.9588e+06
   4.5000 1.8533e+06
   4.7500 1.7458e+06
   5.0000 1.6384e+06
   5.2500 1.5326e+06
   5.5000 1.4299e+06
   5.7500 1.3312e+06
   6.0000 1.2370e+06
   6.2500 1.1478e+06
   6.5000 1.0640e+06
   6.7500 9.8537e+05
   7.0000 9.1204e+05
   7.2500 8.4383e+05
   7.5000 7.8054e+05
   7.7500 7.2194e+05
   8.0000 6.6778e+05
   8.2500 6.1778e+05
   8.5000 5.7169e+05
   8.7500 5.2922e+05
   9.0000 4.9010e+05
   9.2500 4.5409e+05
   9.5000 4.2094e+05
   9.7500 3.9043e+05
  10.0000 3.6234e+05
  10.2500 3.3647e+05
  10.5000 3.1264e+05
  10.7500 2.9068e+05
  11.0000 2.7045e+05
  11.2500 2.5180e+05
  11.5000 2.3459e+05
  11.7500 2.1873e+05
  12.0000 2.0407e+05
  12.2500 1.9052e+05
  12.5000 1.7797e+05
  12.7500 1.6636e+05
  13.0000 1.5561e+05
  13.2500 1.4565e+05
  13.5000 1.3641e+05
  13.7500 1.2784e+05
  14.0000 1.1989e+05
  14.2500 1.1251e+05
  14.5000 1.0565e+05
  14.7500 9.9268e+04
  15.0000 9.3328e+04
  15.2500 8.7795e+04
  15.5000 8.2636e+04
  15.7500 7.7825e+04
  16.0000 7.3334e+04
  16.2500 6.9139e+04
  16.5000 6.5219e+04
  16.7500 6.1554e+04
  17.0000 5.8124e+04
  17.2500 5.4914e+04
  17.5000 5.1908e+04
  17.7500 4.9090e+04
  18.0000 4.6449e+04
  18.2500 4.3972e+04
  18.5000 4.1646e+04
  18.7500 3.9463e+04
  19.0000 3.7412e+04
  19.2500 3.5483e+04
  19.5000 3.3670e+04
  19.7500 3.1963e+04
  20.0000 3.0355e+04
  20.2500 2.8841e+04
  20.5000 2.7414e+04
  20.7500 2.6068e+04
  21.0000 2.4799e+04
  21.2500 2.3600e+04
  21.5000 2.2469e+04
  21.7500 2.1399e+04
  22.0000 2.0389e+04
  22.2500 1.9433e+04
  22.5000 1.8529e+04
  22.7500 1.7674e+04
  23.0000 1.6864e+04
  23.2500 1.6096e+04
  23.5000 1.5369e+04
  23.7500 1.4680e+04
  24.0000 1.4026e+04
  24.2500 1.3406e+04
  24.5000 1.2817e+04
  24.7500 1.2258e+04
  25.0000 1.1727e+04
  25.2500 1.1223e+04
  25.5000 1.0743e+04
  25.7500 1.0287e+04
  26.0000 9.8536e+03
  26.2500 9.4411e+03
  26.5000 9.0484e+03
  26.7500 8.6746e+03
